,path,items,AGM
3034,GZIP_y2016_s5000/CIK__1609989__serial__877589__date__2016-06-03.txt.gz,False,False
3035,GZIP_y2016_s5000/CIK__1610114__serial__858142__date__2016-02-26.txt.gz,False,False
3036,GZIP_y2016_s5000/CIK__1610250__serial__912747__date__2016-11-02.txt.gz,False,False
3037,GZIP_y2016_s5000/CIK__1610418__serial__912750__date__2016-11-16.txt.gz,False,False
3038,GZIP_y2016_s5000/CIK__1610532__serial__858155__date__2016-01-15.txt.gz,False,False
3039,GZIP_y2016_s5000/CIK__1610618__serial__895909__date__2016-09-19.txt.gz,False,False
3040,GZIP_y2016_s5000/CIK__1610618__serial__912763__date__2016-10-06.txt.gz,False,False
3041,GZIP_y2016_s5000/CIK__1610950__serial__877624__date__2016-05-25.txt.gz,False,False
3042,GZIP_y2016_s5000/CIK__1610979__serial__877626__date__2016-05-05.txt.gz,False,False
3043,GZIP_y2016_s5000/CIK__1610979__serial__877627__date__2016-05-27.txt.gz,False,False
3044,GZIP_y2016_s5000/CIK__1610979__serial__895923__date__2016-08-02.txt.gz,False,False
3045,GZIP_y2016_s5000/CIK__1611231__serial__912781__date__2016-11-10.txt.gz,False,False
3046,GZIP_y2016_s5000/CIK__1611852__serial__858189__date__2016-01-13.txt.gz,False,False
3047,GZIP_y2016_s5000/CIK__1611852__serial__858192__date__2016-03-24.txt.gz,False,True
3048,GZIP_y2016_s5000/CIK__1611852__serial__912790__date__2016-10-17.txt.gz,False,False
3049,GZIP_y2016_s5000/CIK__1611983__serial__858195__date__2016-01-27.txt.gz,False,False
3050,GZIP_y2016_s5000/CIK__1611983__serial__877644__date__2016-04-12.txt.gz,False,False
3051,GZIP_y2016_s5000/CIK__1611983__serial__895948__date__2016-09-01.txt.gz,True,False
3052,GZIP_y2016_s5000/CIK__1611983__serial__895949__date__2016-09-20.txt.gz,False,False
3053,GZIP_y2016_s5000/CIK__1611988__serial__912797__date__2016-10-28.txt.gz,False,False
3054,GZIP_y2016_s5000/CIK__1612630__serial__877654__date__2016-05-03.txt.gz,True,False
3055,GZIP_y2016_s5000/CIK__1612630__serial__912801__date__2016-11-10.txt.gz,True,False
3056,GZIP_y2016_s5000/CIK__1613011__serial__858211__date__2016-01-13.txt.gz,True,False
3057,GZIP_y2016_s5000/CIK__1613103__serial__858216__date__2016-01-19.txt.gz,False,False
3058,GZIP_y2016_s5000/CIK__1613665__serial__877672__date__2016-05-16.txt.gz,False,False
3059,GZIP_y2016_s5000/CIK__1613895__serial__895966__date__2016-07-14.txt.gz,False,False
3060,GZIP_y2016_s5000/CIK__1614083__serial__912815__date__2016-12-27.txt.gz,False,False
3061,GZIP_y2016_s5000/CIK__1614436__serial__858233__date__2016-02-05.txt.gz,False,False
3062,GZIP_y2016_s5000/CIK__1614436__serial__895968__date__2016-07-28.txt.gz,False,False
3063,GZIP_y2016_s5000/CIK__1614436__serial__895970__date__2016-09-09.txt.gz,False,False
3064,GZIP_y2016_s5000/CIK__1614436__serial__912820__date__2016-12-14.txt.gz,False,False
3065,GZIP_y2016_s5000/CIK__1614466__serial__912821__date__2016-10-12.txt.gz,False,False
3066,GZIP_y2016_s5000/CIK__1614466__serial__912823__date__2016-12-28.txt.gz,False,False
3067,GZIP_y2016_s5000/CIK__1614502__serial__858239__date__2016-01-04.txt.gz,False,False
3068,GZIP_y2016_s5000/CIK__1614502__serial__895972__date__2016-09-13.txt.gz,False,False
3069,GZIP_y2016_s5000/CIK__1614818__serial__895978__date__2016-08-04.txt.gz,True,False
3070,GZIP_y2016_s5000/CIK__1614818__serial__912828__date__2016-10-28.txt.gz,False,False
3071,GZIP_y2016_s5000/CIK__1615063__serial__858245__date__2016-03-22.txt.gz,False,False
3072,GZIP_y2016_s5000/CIK__1615153__serial__912841__date__2016-11-15.txt.gz,False,False
3073,GZIP_y2016_s5000/CIK__1615219__serial__858250__date__2016-03-08.txt.gz,False,False
3074,GZIP_y2016_s5000/CIK__1615346__serial__858257__date__2016-02-16.txt.gz,False,False
3075,GZIP_y2016_s5000/CIK__1615346__serial__877712__date__2016-06-22.txt.gz,False,False
3076,GZIP_y2016_s5000/CIK__1615346__serial__877713__date__2016-06-24.txt.gz,False,False
3077,GZIP_y2016_s5000/CIK__1615418__serial__877715__date__2016-04-15.txt.gz,False,False
3078,GZIP_y2016_s5000/CIK__1615780__serial__858264__date__2016-03-29.txt.gz,False,False
3079,GZIP_y2016_s5000/CIK__1615817__serial__877720__date__2016-05-10.txt.gz,False,False
3080,GZIP_y2016_s5000/CIK__1615817__serial__912860__date__2016-12-22.txt.gz,False,False
3081,GZIP_y2016_s5000/CIK__1615892__serial__896010__date__2016-09-27.txt.gz,False,False
3082,GZIP_y2016_s5000/CIK__1615892__serial__912862__date__2016-11-15.txt.gz,False,False
3083,GZIP_y2016_s5000/CIK__1616318__serial__896026__date__2016-08-11.txt.gz,False,False
3084,GZIP_y2016_s5000/CIK__1616318__serial__896028__date__2016-08-25.txt.gz,False,False
3085,GZIP_y2016_s5000/CIK__1616318__serial__912873__date__2016-11-17.txt.gz,False,False
3086,GZIP_y2016_s5000/CIK__1616543__serial__912875__date__2016-11-10.txt.gz,False,False
3087,GZIP_y2016_s5000/CIK__1616707__serial__912879__date__2016-11-08.txt.gz,False,False
3088,GZIP_y2016_s5000/CIK__1616788__serial__877749__date__2016-04-05.txt.gz,False,False
3089,GZIP_y2016_s5000/CIK__1616817__serial__858296__date__2016-01-12.txt.gz,False,False
3090,GZIP_y2016_s5000/CIK__1616817__serial__858297__date__2016-02-25.txt.gz,False,False
3091,GZIP_y2016_s5000/CIK__1616817__serial__858298__date__2016-03-23.txt.gz,False,False
3092,GZIP_y2016_s5000/CIK__1616817__serial__896046__date__2016-09-27.txt.gz,False,False
3093,GZIP_y2016_s5000/CIK__1616862__serial__896054__date__2016-09-13.txt.gz,False,False
3094,GZIP_y2016_s5000/CIK__1616862__serial__912887__date__2016-10-27.txt.gz,False,False
3095,GZIP_y2016_s5000/CIK__1616862__serial__912889__date__2016-11-30.txt.gz,False,False
3096,GZIP_y2016_s5000/CIK__1617227__serial__858301__date__2016-02-12.txt.gz,False,True
3097,GZIP_y2016_s5000/CIK__1617640__serial__858310__date__2016-03-08.txt.gz,False,True
3098,GZIP_y2016_s5000/CIK__1617669__serial__858313__date__2016-02-16.txt.gz,False,False
3099,GZIP_y2016_s5000/CIK__1617669__serial__912914__date__2016-11-15.txt.gz,False,False
3100,GZIP_y2016_s5000/CIK__1617798__serial__912917__date__2016-11-02.txt.gz,True,False
3101,GZIP_y2016_s5000/CIK__1617896__serial__877787__date__2016-05-31.txt.gz,False,False
3102,GZIP_y2016_s5000/CIK__1618561__serial__912928__date__2016-11-18.txt.gz,False,False
3103,GZIP_y2016_s5000/CIK__1618563__serial__877804__date__2016-06-15.txt.gz,False,False
3104,GZIP_y2016_s5000/CIK__1618563__serial__912929__date__2016-10-11.txt.gz,False,False
3105,GZIP_y2016_s5000/CIK__1618673__serial__858329__date__2016-02-03.txt.gz,False,False
3106,GZIP_y2016_s5000/CIK__1618694__serial__912942__date__2016-11-30.txt.gz,False,False
3107,GZIP_y2016_s5000/CIK__1618696__serial__858336__date__2016-03-15.txt.gz,True,True
3108,GZIP_y2016_s5000/CIK__1618696__serial__896097__date__2016-07-19.txt.gz,False,False
3109,GZIP_y2016_s5000/CIK__1618696__serial__896099__date__2016-08-22.txt.gz,False,False
3110,GZIP_y2016_s5000/CIK__1618697__serial__877821__date__2016-04-29.txt.gz,False,False
3111,GZIP_y2016_s5000/CIK__1618697__serial__877826__date__2016-06-03.txt.gz,False,False
3112,GZIP_y2016_s5000/CIK__1618697__serial__877827__date__2016-06-15.txt.gz,False,False
3113,GZIP_y2016_s5000/CIK__1618755__serial__877830__date__2016-04-28.txt.gz,False,False
3114,GZIP_y2016_s5000/CIK__1618835__serial__877838__date__2016-05-12.txt.gz,False,False
3115,GZIP_y2016_s5000/CIK__1618835__serial__896116__date__2016-08-11.txt.gz,False,False
3116,GZIP_y2016_s5000/CIK__1618921__serial__858355__date__2016-01-07.txt.gz,False,False
3117,GZIP_y2016_s5000/CIK__1618921__serial__912963__date__2016-12-20.txt.gz,False,False
3118,GZIP_y2016_s5000/CIK__1619087__serial__877849__date__2016-05-11.txt.gz,False,False
3119,GZIP_y2016_s5000/CIK__1619250__serial__912973__date__2016-12-23.txt.gz,False,False
3120,GZIP_y2016_s5000/CIK__1619551__serial__877858__date__2016-05-24.txt.gz,False,False
3121,GZIP_y2016_s5000/CIK__1619870__serial__896139__date__2016-07-26.txt.gz,False,False
3122,GZIP_y2016_s5000/CIK__1619954__serial__877867__date__2016-05-04.txt.gz,False,False
3123,GZIP_y2016_s5000/CIK__1619954__serial__912994__date__2016-11-02.txt.gz,True,False
3124,GZIP_y2016_s5000/CIK__1620280__serial__858373__date__2016-03-03.txt.gz,False,False
3125,GZIP_y2016_s5000/CIK__1620280__serial__877873__date__2016-06-09.txt.gz,False,False
3126,GZIP_y2016_s5000/CIK__1620533__serial__913011__date__2016-11-09.txt.gz,False,False
3127,GZIP_y2016_s5000/CIK__1620546__serial__858381__date__2016-03-31.txt.gz,False,False
3128,GZIP_y2016_s5000/CIK__1620602__serial__877893__date__2016-05-10.txt.gz,False,False
3129,GZIP_y2016_s5000/CIK__1620602__serial__896157__date__2016-08-04.txt.gz,False,False
3130,GZIP_y2016_s5000/CIK__1620702__serial__877895__date__2016-04-05.txt.gz,False,False
3131,GZIP_y2016_s5000/CIK__1620702__serial__877905__date__2016-05-27.txt.gz,False,False
3132,GZIP_y2016_s5000/CIK__1620702__serial__896167__date__2016-08-30.txt.gz,True,False
3133,GZIP_y2016_s5000/CIK__1620702__serial__913016__date__2016-11-15.txt.gz,False,False
3134,GZIP_y2016_s5000/CIK__1620928__serial__858388__date__2016-03-18.txt.gz,False,False
3135,GZIP_y2016_s5000/CIK__1621227__serial__877915__date__2016-04-22.txt.gz,False,False
3136,GZIP_y2016_s5000/CIK__1621227__serial__877922__date__2016-06-20.txt.gz,False,False
3137,GZIP_y2016_s5000/CIK__1621227__serial__896182__date__2016-08-08.txt.gz,False,False
3138,GZIP_y2016_s5000/CIK__1621430__serial__896186__date__2016-08-26.txt.gz,False,False
3139,GZIP_y2016_s5000/CIK__1621434__serial__858398__date__2016-02-16.txt.gz,False,False
3140,GZIP_y2016_s5000/CIK__1621434__serial__913042__date__2016-10-11.txt.gz,False,False
3141,GZIP_y2016_s5000/CIK__1621563__serial__858406__date__2016-01-19.txt.gz,False,False
3142,GZIP_y2016_s5000/CIK__1621832__serial__913063__date__2016-12-01.txt.gz,False,False
3143,GZIP_y2016_s5000/CIK__1621906__serial__877937__date__2016-06-30.txt.gz,False,False
3144,GZIP_y2016_s5000/CIK__1622244__serial__858417__date__2016-02-18.txt.gz,False,False
3145,GZIP_y2016_s5000/CIK__1622536__serial__896208__date__2016-07-01.txt.gz,False,False
3146,GZIP_y2016_s5000/CIK__1622767__serial__913095__date__2016-10-20.txt.gz,True,False
3147,GZIP_y2016_s5000/CIK__1622822__serial__896218__date__2016-08-09.txt.gz,True,False
3148,GZIP_y2016_s5000/CIK__1622822__serial__913096__date__2016-12-27.txt.gz,False,False
3149,GZIP_y2016_s5000/CIK__1623360__serial__913111__date__2016-11-04.txt.gz,True,False
3150,GZIP_y2016_s5000/CIK__1623590__serial__858432__date__2016-01-29.txt.gz,False,False
3151,GZIP_y2016_s5000/CIK__1623590__serial__896228__date__2016-08-11.txt.gz,False,False
3152,GZIP_y2016_s5000/CIK__1623595__serial__913116__date__2016-10-12.txt.gz,False,False
3153,GZIP_y2016_s5000/CIK__1623595__serial__913117__date__2016-11-04.txt.gz,False,False
3154,GZIP_y2016_s5000/CIK__1623613__serial__858442__date__2016-02-10.txt.gz,False,False
3155,GZIP_y2016_s5000/CIK__1624025__serial__896241__date__2016-07-29.txt.gz,True,False
3156,GZIP_y2016_s5000/CIK__1624203__serial__858451__date__2016-02-24.txt.gz,False,False
3157,GZIP_y2016_s5000/CIK__1624322__serial__858454__date__2016-02-29.txt.gz,False,False
3158,GZIP_y2016_s5000/CIK__1624794__serial__877989__date__2016-06-09.txt.gz,False,False
3159,GZIP_y2016_s5000/CIK__1624899__serial__877992__date__2016-04-08.txt.gz,False,False
3160,GZIP_y2016_s5000/CIK__1624899__serial__896254__date__2016-07-22.txt.gz,False,False
3161,GZIP_y2016_s5000/CIK__1625101__serial__913137__date__2016-10-11.txt.gz,True,False
3162,GZIP_y2016_s5000/CIK__1626115__serial__858464__date__2016-02-11.txt.gz,False,False
3163,GZIP_y2016_s5000/CIK__1626115__serial__913143__date__2016-10-13.txt.gz,False,False
3164,GZIP_y2016_s5000/CIK__1626853__serial__858471__date__2016-01-25.txt.gz,False,False
3165,GZIP_y2016_s5000/CIK__1627014__serial__858478__date__2016-01-11.txt.gz,True,False
3166,GZIP_y2016_s5000/CIK__1627223__serial__878024__date__2016-05-03.txt.gz,False,False
3167,GZIP_y2016_s5000/CIK__1627487__serial__913166__date__2016-11-07.txt.gz,False,False
3168,GZIP_y2016_s5000/CIK__1627606__serial__858490__date__2016-03-18.txt.gz,True,False
3169,GZIP_y2016_s5000/CIK__1627811__serial__858493__date__2016-01-14.txt.gz,False,False
3170,GZIP_y2016_s5000/CIK__1627811__serial__858494__date__2016-01-26.txt.gz,False,False
3171,GZIP_y2016_s5000/CIK__1627811__serial__858497__date__2016-02-23.txt.gz,False,False
3172,GZIP_y2016_s5000/CIK__1627811__serial__878046__date__2016-05-26.txt.gz,False,False
3173,GZIP_y2016_s5000/CIK__1627811__serial__896300__date__2016-08-25.txt.gz,False,False
3174,GZIP_y2016_s5000/CIK__1628063__serial__913184__date__2016-12-27.txt.gz,False,False
3175,GZIP_y2016_s5000/CIK__1628468__serial__858504__date__2016-03-02.txt.gz,False,False
3176,GZIP_y2016_s5000/CIK__1628871__serial__858506__date__2016-01-25.txt.gz,False,False
3177,GZIP_y2016_s5000/CIK__1629137__serial__913197__date__2016-10-24.txt.gz,True,False
3178,GZIP_y2016_s5000/CIK__1629261__serial__858527__date__2016-02-26.txt.gz,False,False
3179,GZIP_y2016_s5000/CIK__1629261__serial__878073__date__2016-05-10.txt.gz,False,False
3180,GZIP_y2016_s5000/CIK__1629261__serial__913206__date__2016-11-30.txt.gz,False,False
3181,GZIP_y2016_s5000/CIK__1629665__serial__878075__date__2016-05-24.txt.gz,False,False
3182,GZIP_y2016_s5000/CIK__1629995__serial__913210__date__2016-11-01.txt.gz,False,False
3183,GZIP_y2016_s5000/CIK__1630031__serial__878085__date__2016-04-15.txt.gz,False,False
3184,GZIP_y2016_s5000/CIK__1630113__serial__878096__date__2016-05-17.txt.gz,False,False
3185,GZIP_y2016_s5000/CIK__1630805__serial__878105__date__2016-06-28.txt.gz,False,False
3186,GZIP_y2016_s5000/CIK__1631055__serial__896349__date__2016-09-16.txt.gz,False,False
3187,GZIP_y2016_s5000/CIK__1631256__serial__913240__date__2016-11-23.txt.gz,False,False
3188,GZIP_y2016_s5000/CIK__1631569__serial__913246__date__2016-11-10.txt.gz,False,False
3189,GZIP_y2016_s5000/CIK__1631650__serial__913251__date__2016-11-23.txt.gz,False,False
3190,GZIP_y2016_s5000/CIK__1632127__serial__913253__date__2016-11-02.txt.gz,False,False
3191,GZIP_y2016_s5000/CIK__1632790__serial__896372__date__2016-08-03.txt.gz,False,False
3192,GZIP_y2016_s5000/CIK__1632814__serial__858565__date__2016-02-17.txt.gz,False,False
3193,GZIP_y2016_s5000/CIK__1632933__serial__858568__date__2016-03-17.txt.gz,True,False
3194,GZIP_y2016_s5000/CIK__1632933__serial__913262__date__2016-10-27.txt.gz,False,False
3195,GZIP_y2016_s5000/CIK__1632970__serial__896377__date__2016-07-27.txt.gz,False,False
3196,GZIP_y2016_s5000/CIK__1632970__serial__896382__date__2016-09-15.txt.gz,False,False
3197,GZIP_y2016_s5000/CIK__1633651__serial__858575__date__2016-02-17.txt.gz,False,False
3198,GZIP_y2016_s5000/CIK__1633651__serial__858576__date__2016-02-22.txt.gz,False,False
3199,GZIP_y2016_s5000/CIK__1633651__serial__878144__date__2016-04-12.txt.gz,False,False
3200,GZIP_y2016_s5000/CIK__1633651__serial__896390__date__2016-07-01.txt.gz,True,False
3201,GZIP_y2016_s5000/CIK__1633917__serial__878153__date__2016-04-27.txt.gz,False,False
3202,GZIP_y2016_s5000/CIK__1633978__serial__858584__date__2016-02-16.txt.gz,False,False
3203,GZIP_y2016_s5000/CIK__1633978__serial__878158__date__2016-06-21.txt.gz,False,False
3204,GZIP_y2016_s5000/CIK__1634117__serial__896401__date__2016-09-08.txt.gz,False,False
3205,GZIP_y2016_s5000/CIK__1634413__serial__913288__date__2016-11-21.txt.gz,False,False
3206,GZIP_y2016_s5000/CIK__1634942__serial__858592__date__2016-02-03.txt.gz,True,False
3207,GZIP_y2016_s5000/CIK__1634942__serial__858594__date__2016-03-07.txt.gz,False,False
3208,GZIP_y2016_s5000/CIK__1634997__serial__878165__date__2016-04-26.txt.gz,False,False
3209,GZIP_y2016_s5000/CIK__1634997__serial__913294__date__2016-12-02.txt.gz,False,False
3210,GZIP_y2016_s5000/CIK__1635261__serial__878173__date__2016-06-22.txt.gz,True,False
3211,GZIP_y2016_s5000/CIK__1635282__serial__913305__date__2016-11-14.txt.gz,False,False
3212,GZIP_y2016_s5000/CIK__1635581__serial__858601__date__2016-01-27.txt.gz,False,False
3213,GZIP_y2016_s5000/CIK__1635581__serial__896417__date__2016-09-14.txt.gz,False,False
3214,GZIP_y2016_s5000/CIK__1635650__serial__878189__date__2016-05-12.txt.gz,False,False
3215,GZIP_y2016_s5000/CIK__1635650__serial__896424__date__2016-09-26.txt.gz,False,False
3216,GZIP_y2016_s5000/CIK__1635718__serial__878195__date__2016-05-02.txt.gz,False,False
3217,GZIP_y2016_s5000/CIK__1635718__serial__878197__date__2016-05-11.txt.gz,False,False
3218,GZIP_y2016_s5000/CIK__1635718__serial__896425__date__2016-07-27.txt.gz,False,False
3219,GZIP_y2016_s5000/CIK__1635881__serial__878205__date__2016-04-27.txt.gz,False,False
3220,GZIP_y2016_s5000/CIK__1636023__serial__878214__date__2016-05-11.txt.gz,False,False
3221,GZIP_y2016_s5000/CIK__1636023__serial__878216__date__2016-05-24.txt.gz,False,False
3222,GZIP_y2016_s5000/CIK__1636050__serial__913330__date__2016-11-07.txt.gz,False,False
3223,GZIP_y2016_s5000/CIK__1636222__serial__878221__date__2016-05-20.txt.gz,False,False
3224,GZIP_y2016_s5000/CIK__1636222__serial__913335__date__2016-12-23.txt.gz,False,False
3225,GZIP_y2016_s5000/CIK__1636289__serial__878231__date__2016-04-21.txt.gz,False,False
3226,GZIP_y2016_s5000/CIK__1636519__serial__878234__date__2016-05-27.txt.gz,False,False
3227,GZIP_y2016_s5000/CIK__1636519__serial__896450__date__2016-09-09.txt.gz,False,False
3228,GZIP_y2016_s5000/CIK__1637417__serial__896457__date__2016-07-27.txt.gz,False,False
3229,GZIP_y2016_s5000/CIK__1637417__serial__896461__date__2016-09-28.txt.gz,False,False
3230,GZIP_y2016_s5000/CIK__1637459__serial__896463__date__2016-07-19.txt.gz,False,False
3231,GZIP_y2016_s5000/CIK__1637558__serial__896466__date__2016-07-25.txt.gz,False,False
3232,GZIP_y2016_s5000/CIK__1637558__serial__913355__date__2016-10-04.txt.gz,False,False
3233,GZIP_y2016_s5000/CIK__1637655__serial__878251__date__2016-05-02.txt.gz,False,False
3234,GZIP_y2016_s5000/CIK__1637880__serial__878255__date__2016-04-22.txt.gz,False,False
3235,GZIP_y2016_s5000/CIK__1637880__serial__878257__date__2016-05-13.txt.gz,False,False
3236,GZIP_y2016_s5000/CIK__1637880__serial__878258__date__2016-05-23.txt.gz,False,False
3237,GZIP_y2016_s5000/CIK__1638058__serial__913366__date__2016-11-09.txt.gz,False,False
3238,GZIP_y2016_s5000/CIK__1638290__serial__878265__date__2016-05-27.txt.gz,False,False
3239,GZIP_y2016_s5000/CIK__1638833__serial__913374__date__2016-11-09.txt.gz,False,False
3240,GZIP_y2016_s5000/CIK__1639300__serial__858658__date__2016-02-02.txt.gz,False,False
3241,GZIP_y2016_s5000/CIK__1639691__serial__913377__date__2016-11-02.txt.gz,False,False
3242,GZIP_y2016_s5000/CIK__1639947__serial__896510__date__2016-09-27.txt.gz,True,False
3243,GZIP_y2016_s5000/CIK__1640266__serial__896511__date__2016-08-11.txt.gz,False,False
3244,GZIP_y2016_s5000/CIK__1640266__serial__913386__date__2016-12-07.txt.gz,False,False
3245,GZIP_y2016_s5000/CIK__1640313__serial__913387__date__2016-10-07.txt.gz,False,False
3246,GZIP_y2016_s5000/CIK__1642365__serial__913418__date__2016-11-02.txt.gz,True,False
3247,GZIP_y2016_s5000/CIK__1642380__serial__896542__date__2016-08-19.txt.gz,True,False
3248,GZIP_y2016_s5000/CIK__1642380__serial__913420__date__2016-11-10.txt.gz,False,False
3249,GZIP_y2016_s5000/CIK__1642453__serial__878308__date__2016-04-06.txt.gz,False,False
3250,GZIP_y2016_s5000/CIK__1642453__serial__878311__date__2016-05-31.txt.gz,False,False
3251,GZIP_y2016_s5000/CIK__1642985__serial__913426__date__2016-10-06.txt.gz,False,False
3252,GZIP_y2016_s5000/CIK__1642985__serial__913428__date__2016-11-02.txt.gz,False,False
3253,GZIP_y2016_s5000/CIK__1643301__serial__896553__date__2016-07-22.txt.gz,False,False
3254,GZIP_y2016_s5000/CIK__1643508__serial__913431__date__2016-11-10.txt.gz,False,False
3255,GZIP_y2016_s5000/CIK__1643848__serial__896555__date__2016-07-26.txt.gz,True,False
3256,GZIP_y2016_s5000/CIK__1644149__serial__913443__date__2016-12-05.txt.gz,False,False
3257,GZIP_y2016_s5000/CIK__1644378__serial__913444__date__2016-12-15.txt.gz,False,False
3258,GZIP_y2016_s5000/CIK__1644440__serial__858717__date__2016-01-28.txt.gz,False,False
3259,GZIP_y2016_s5000/CIK__1644440__serial__858718__date__2016-02-04.txt.gz,True,True
3260,GZIP_y2016_s5000/CIK__1644509__serial__913457__date__2016-12-20.txt.gz,False,False
3261,GZIP_y2016_s5000/CIK__1644761__serial__878329__date__2016-05-18.txt.gz,True,False
